work_id,title,fandom,trope,kudos,num_chapters,total_words,avg_words_per_chapter,total_comments,avg_comments_per_chapter,url,tags
2079069,cause all that you are is all that i'll ever need,one_direction,fluff,5787,5,128958,25792,100,20.0,https://archiveofourown.org/works/2079069,"Smut, Blowjobs, Rimming, Fingering, Anal Sex, Feminization, Crossdressing, Exhibitionism, Spanking, Bottom!Harry, but hey louis does get some bum action too, AU, Alternate Universe, Panty Kink, idek, Angst, Fluff, ot5 roadtrip er'body, Daddy Kink, Food Play, ALL THE GOOD STUFF, gagging, Ableism, Nipple Play, Anal Fingering, Trigger Warning: past rape/abuse"
3237521,After Hours,one_direction,fluff,6046,1,26774,26774,20,20.0,https://archiveofourown.org/works/3237521,"I think it's fluffy?, You've Got Mail AU, Enemies to Friends to Lovers"
8155646,Pinkies Never Lie,one_direction,fluff,5327,7,83700,11957,136,19.4,https://archiveofourown.org/works/8155646,"Friends With Benefits, Friends to Lovers, Photographer Harry, Baker Harry, Angst, Fluff, Smut, Anal Sex, Blow Jobs, Hand Jobs, Rimming, Light Bondage, Dom/sub Undertones, Bottom Louis, Top Harry"
6805309,The Night Sky is Changing Overhead,one_direction,fluff,6024,11,124080,11280,94,8.5,https://archiveofourown.org/works/6805309,"Chaptered, Fluff and Smut, Dom/sub, Light Dom/sub, Daddy Kink, Complete"
2723093,Wild And Unruly,one_direction,fluff,10850,9,124247,13805,180,20.0,https://archiveofourown.org/works/2723093,"Well Harry is a cowboy, and Louis thinks he's a city boy through and through, Zayn is the hottest lawyer, Anne is a BFD, Niall has brown hair, and is his normal delightful self, Liam is both learning and teaching, Implied/Referenced Homophobia, (very light), (you might say 'period typical' since it's set in the now), Fluff and Angst, not as much angst as liarb so take a deep breath in and out and feel the calm, what else, like all the smut tags, Masturbation, Hand Jobs, Blow Jobs, Anal Sex, Sex Toys, Rimming, and obviously, emotional cow births"
10167341,Dance to the Distortion,one_direction,fluff,6709,10,96890,9689,127,12.7,https://archiveofourown.org/works/10167341,"ALRIGHT FOLKS HERE WE GO WITH A, Fake/Pretend Relationship, Harry is a bit pretentious, Louis is a bit obnoxious, Niall is the one everyone really lives for because that hoe isnt problematic, liam is always too happy, zayn might be on xanax, who knows man, oh yeah and all angst, because this is a, Hate to Love, You heard me, and all the smut, and fluff, when in doubt rimjobs"
824818,These Roads We Stumble Down,one_direction,fluff,5233,1,18278,18278,20,20.0,https://archiveofourown.org/works/824818,"Road Trips, Hitchhiking, Fluff, Alternate Universe"
3426800,Your Mess Is Mine,one_direction,fluff,6448,20,176807,8840,318,15.9,https://archiveofourown.org/works/3426800,"Kid Fic, It's always kid fic with me, Famous Harry, Ordinary Louis, God I love that, Fluff and Angst, Tooth-Rotting Fluff, Past Drug Use, Single Dad Louis, Falling In Love, because that's all it really is., Non-Famous Louis, Friends to Lovers, Journalist Louis, Family Fluff, Pet Names, an abundance of pet names, Louis' son is named Noah, I felt that was important to add..."
781250,Don't Unplug Me Or Shut Me Down,one_direction,fluff,4915,1,7877,7877,20,20.0,https://archiveofourown.org/works/781250,"Alternate Universe, nerd!Louis, photographer!harry, Lilo (friendship), Fluff"
6136386,Whirlwind,one_direction,fluff,5924,1,21336,21336,20,20.0,https://archiveofourown.org/works/6136386,"Alternate Universe, Famous Harry, Non-Famous Louis, Actor Harry, Teacher Louis, Spring Fling, Reunions, Fluff, Cuddling & Snuggling, Laughter, Football Coach Louis, Making Out, Snogging"
2792447,Fugue,one_direction,fluff,6752,1,16501,16501,20,20.0,https://archiveofourown.org/works/2792447,"happy ending guaranteed, like it's angsty and whatnot because he forgets, but then it's happy because they fall in love all over again, with lots of sex along the way of course, and kid fluff oh god the kid fluff, someone give Harry a baby (I gave him two), Niam and Zerrie are mentioned in passing, Fluff, Angst, Smut, Kidfic, rockstar Louis, Fan Harry, Domestic Larry, Christmas, Birthday Sex, all the good stuff genuinely"
7566271,This Wicked Game,one_direction,fluff,8745,4,70262,17566,80,20.0,https://archiveofourown.org/works/7566271,"Bachelor AU, Alternate Universe, Anal Sex, Hand Jobs, Blow Jobs, Top Harry, Bottom Louis, Mentions Of Infidelity, Fluff, Smut"
997974,The One Where Harry Really Doesn't Have Ten Cats,one_direction,fluff,8251,1,10260,10260,20,20.0,https://archiveofourown.org/works/997974,"cats again, what can i say, Famous!Louis, Oblivious Harry, Alternate Universe, Fluff"
11712921,Can't Fool Me,one_direction,fluff,6358,2,30198,15099,40,20.0,https://archiveofourown.org/works/11712921,"Alternate Universe - College/University, Alternate Universe - Fraternity, Frat Boy Harry, Minor Violence, Recreational Drug Use, Fluff, Smut, Anal Sex, Rimming, Blow Jobs, Hand Jobs, Barebacking, Dom/sub Undertones, Bottom Louis, Top Harry"
9300008,Resist Everything Except Temptation,one_direction,fluff,5321,10,100287,10029,140,14.0,https://archiveofourown.org/works/9300008,"Alternate Universe - Pirate, Louis is the commodore's son, Harry is a fierce captain with gorgeous clothes, Steve is Louis' buddy but he's actually happy to be there, Zayn is quartermaster, Niall is the sailing master because he steers this gay ass ship, Liam is strong and blah blah, Gemma is a badass, There is allusion to violence and blood but it's really not bad, No main charachter's die so just enjoy the angst and roll with it, Twisted and Fluffy Feelings, All the Smut, Chaptered, Complete, Alternate Universe - Historical"
5828539,7 Up,one_direction,fluff,5009,5,52161,10432,72,14.4,https://archiveofourown.org/works/5828539,"Friends to Lovers, Growing Up Together, Fluff, Angst, Smut, Hand Jobs, Blow Jobs, Anal Sex, Domestic, Bottom Louis, Top Harry, Pining, First Time, Harry's POV, Death, I promise I wouldn't have included it if it wasn't tasteful, and it's not tragic, I wouldn't do that to you people, adding the death tag because some people requested it, Alternate Universe"
4034197,Escapade,one_direction,fluff,27261,5,146306,29261,100,20.0,https://archiveofourown.org/works/4034197,"Minor Character Death, Prostitution, Fluff and Smut, Laughter During Sex, Slow Build, Weddings, Strippers & Strip Clubs, Recreational Drug Use, Kissing, Sharing a Bed, Accidental Cuddling, Fake/Pretend Relationship, Rimming, Anal Sex, Anal Fingering, Shower Sex"
899930,nothing else but us right here,one_direction,fluff,11032,1,35403,35403,20,20.0,https://archiveofourown.org/works/899930,"Kid Fic, Teacher AU, Single Dad Louis, primary school teacher harry, mentions of past louis/eleanor while louis was closeted, gratuitous aquarium scenes, Fluff"
14805297,black versus blue,bts,hurt_comfort,14770,12,41193,3433,220,18.3,https://archiveofourown.org/works/14805297,"Alternate Universe - Soulmates, Soulmates, Kim Taehyung | V & Park Jimin are Best Friends, Kim Taehyung | V is a Sweetheart, Hurt Kim Taehyung | V, Misunderstandings, Fluff, Angst with a Happy Ending, Eventual Smut, Chatting & Messaging, jk is a muscle bunny and tae kicks ass, Fluff and Angst, Angst and Fluff and Smut, all da feels, Doctor Kim Taehyung | V, Doctor/Patient, Motorcycles, Time Skips, Hurt/Comfort, Top Jeon Jungkook, Bottom Kim Taehyung | V, Anal Sex, Smut, Blow Jobs, Angst, Emotional Hurt/Comfort"
5773954,Maybe we can be (each other's company),bts,hurt_comfort,10119,10,57442,5744,195,19.5,https://archiveofourown.org/works/5773954,"Idol!AU, fan account!au, basically tae takes pics of jeon the idol n posts them, mentions of insecurity, Smutty stuff, Explicit Language, Explicit Sexual Content, jimin has a potty mouth js, platonic vmin, Fluff, More tags to be added, Dom/sub Undertones, Hurt/Comfort, Angsty Stuff, side polyamory, LGBTQ+ characters"
8734000,longing: a yearning desire,bts,hurt_comfort,10383,11,43676,3971,200,18.2,https://archiveofourown.org/works/8734000,"Alternate Universe - Soulmates, Dancing, Fluff, Misunderstandings, Romance, Emotional Hurt/Comfort, Happy Ending, Mute Jimin, Coming Out, Shy Jeon Jungkook, Flirty Jimin, Mental Health Issues, OT7 Friendship, Implied/Referenced Child Abuse, Angst, Smut, Yoonseok - Freeform, Vmon - Freeform, Past Infidelity, Angst with a Happy Ending, Top Jeon Jungkook, Bottom Park Jimin"
17966153,Chemistry,bts,hurt_comfort,10891,11,201352,18305,219,19.9,https://archiveofourown.org/works/17966153,"Alternate Universe - College/University, Tutor Jungkook, Confident Kim Taehyung | V, Rich Kim Taehyung | V, Bad Flirting, Enemies to Lovers, (kind of), Track Athlete Jungkook, side yoonminseok, side namjin, Sexual Tension, Fluff, Smut, Anal Sex, Blow Jobs, Hand Jobs, Top Kim Taehyung | V, Bottom Jeon Jungkook, Drug Use, Underground Fighter Min Yoongi | Suga, Angst, Mentions of past verbal abuse, Minor Violence, Hurt/Comfort, Angst with a Happy Ending, mentions of child abuse"
17170835,Imprints (For the Boys in the Back),bts,hurt_comfort,11151,3,53309,17770,60,20.0,https://archiveofourown.org/works/17170835,"post-college!AU (i guess), struggling-actor!Seokjin, producer!namjoon, Fuckbuddies to boyfriends, side yoonmin, Existential Angst, past Seokjin/OC, past Namjoon/OC, Learning How To Love Yourself, Praise Kink, also namjoon calling seokjin baby is a kink, as in NJ calls Seokjin baby approx 500 times and i am into it, jimin: the chaotic gay, IS THAT ENOUGH, wait, Hurt/Comfort, Mild Angst, Medium angst?, Phone Sex, Falling In Love, Friends With Benefits, boys that are bad with feelings, Alternate Universe - Modern Setting, everyone else in the bg shipping the shit out of namjin, one night stand!au"
7317211,tear the moon from the stars tonight,bts,hurt_comfort,11398,3,46382,15461,60,20.0,https://archiveofourown.org/works/7317211,"Joseon Era AU, Historical AU, Slave!Jimin, Noble!Yoongi, Angst, Hurt/Comfort, Past physical and emotional Abuse, Homophobia, First Times, Forbidden Love, Very Very Slow Burn, Anxiety, ableist slurs, mentions of past prostitution but rly nondescriptive, Explicit Sexual Content, Bottom Yoongi, Top Park Jimin"
31268546,Whispers and Sunlight,bts,hurt_comfort,15826,12,152697,12725,240,20.0,https://archiveofourown.org/works/31268546,"Prince Park Jimin (BTS), Alpha/Beta/Omega Dynamics, Alpha Jeon Jungkook, Omega Park Jimin (BTS), Royalty, Forbidden Love, Sneaking Around, Mating Cycles/In Heat, Class Issues, Social Issues, Explicit Sexual Content, Prince Kim Namjoon | RM, Mutual Pining, Emotional Hurt/Comfort, Abusive Parents, that would be Jimin's shitty father, side taegi, side namjin, Angst with a Happy Ending, Minor Original Character(s), Tags May Change, Tags Are Fun, are they really though"
6573274,i like how desperate you seem (in the way you look at me),bts,hurt_comfort,18275,11,185809,16892,220,20.0,https://archiveofourown.org/works/6573274,"Alpha/Beta/Omega Dynamics, Alternate Universe - Werewolf, Pack Hierarchy, Possessive Behavior, Werewolf Mates, Blood and Injury, Werewolf Healing, Unresolved Sexual Tension, Unresolved Romantic Tension, Violence, Jealousy, Scent Marking, Scenting, Making Out, Frottage, Cum Marking, Miscommunication, Slow Burn, Fluff, Hand Jobs, Confessions, Self-Lubrication, Mpreg, Blow Jobs, Rimming, Dirty Talk, Facials, Dom/sub Undertones, Light Humiliation, Biting, Marking, Hurt/Comfort, Angst, Attempted Sexual Assault, attempted forced bonding, Ass Play, Subspace, Sexual Harassment, Anal Fingering, Squirting, Intercrural Sex, Kink Negotiation, Stalking, Begging, Teasing, Multiple Orgasms, Knotting, Wet & Messy, Feminization, Dry Humping, 69 (Sex Position), Orgasm Denial, Verbal Humiliation, Snowballing, Anal Fisting, Anal Sex, Mating Cycles/In Heat, Mating Bites, Somnophilia, Breeding, Stomach Bulge, Rough Sex, Jeon Jungkook Has a Big Dick"
22428592,Magic Under The Moonlight,bts,hurt_comfort,13934,13,185186,14245,260,20.0,https://archiveofourown.org/works/22428592,"Alternate Universe - Vampire, Alternate Universe - Supernatural Elements, Vampire Kim Seokjin | Jin, Vampire Min Yoongi | Suga, Vampire Jung Hoseok | J-Hope, Vampire Kim Namjoon | RM, Vampire Park Jimin (BTS), Vampire Kim Taehyung | V, Human Jeon Jungkook, Polyamory, Protective Bangtan Boys, Protective Hyungs, Jeon Jungkook is a Sweetheart, BTS is Soft For Jungkook, Human/Vampire Relationship, Vampire Bites, Blood Drinking, Blood Bond, Courtship, Major Character Injury, Minor Character Death, Emotional Hurt/Comfort, Fluff and Angst"
26638507,rough hands,bts,hurt_comfort,11892,1,31842,31842,20,20.0,https://archiveofourown.org/works/26638507,"Alpha/Beta/Omega Dynamics, Alternate Universe - Werewolf, Mating Cycles/In Heat, Mild Sexual Content, Hurt/Comfort, Pack Dynamics, Scenting, Angst with a Happy Ending, Threats of Rape/Non-Con, Implied/Referenced Rape/Non-con, Sexual Harassment, Attempted Sexual Assault, Jealousy, Violence, Blood and Injury, Wet Dream, Minor Character Death, Killing, Suicidal Thoughts"
26998771,Blind Switch,bts,hurt_comfort,10740,14,226702,16193,280,20.0,https://archiveofourown.org/works/26998771,"Alternate Universe - Farm/Ranch, Alternate Universe - Horse Racing, Jockey Jeon Jungkook, Spoiled Park Jimin (BTS), Angst, Humor, Romance, Fluff, Enemies to Friends to Lovers, Slow Burn, Opposites Attract, Eventual Smut, Top Jeon Jungkook, Bottom Park Jimin (BTS), Park Jimin is a Little Shit (BTS), Jeon Jungkook is Bad at Feelings, Park Jimin is Bad at Feelings (BTS), Alcohol, Implied/Referenced Drug Use, References to Depression, Family Issues, Happy Ending, Hurt/Comfort, Sexual Tension, Mutual Pining, Emotional abuse (not between jikook but from shitty parents)"
14916719,ELLIPSISM,bts,hurt_comfort,16056,11,72335,6576,220,20.0,https://archiveofourown.org/works/14916719,"A silent voice AU, yoonmin, jihope - Freeform, Heavy Angst, Suicidal Thoughts, koe no katachi - Freeform, taekook, yoonminseok - Freeform, Angst and Hurt/Comfort, Mental Health Issues, Depression, Anxiety Attacks, Enemies to Friends to Lovers, jeongguk is very sad, pls protect him, he just needs his banana milk, Kim Taehyung | V is Bad at Feelings, Bullying, suicidal thoughts and attempt, Past Child Abuse, Hopeful Ending, New Beginnings"
30977288,Love as Fast as Light,bts,hurt_comfort,13565,5,67885,13577,100,20.0,https://archiveofourown.org/works/30977288,"Singer Jeon Jungkook, Yoga Instructor Park Jimin (BTS), Dance Instructor Park Jimin (BTS), Fake/Pretend Relationship, Best Friends to Lovers, Fluff and Hurt/Comfort, Pining, so much pining dear god, the author has injected her own terrible sense of humor, Sexual Tension, Explicit Sexual Content, Switch Jeon Jungkook, Switch Park Jimin (BTS), side taegi, side namseok, Oblivious Jeon Jungkook, literally jungkook is just... god bless, past minimoni, Mentions of Anxiety, cliches everywhere but you'll feel warm and fuzzy I bet, Tags Are Fun, see that I said tags are fun and we call that growth"
22128985,You Can Dance in a Hurricane,bts,hurt_comfort,11681,11,263466,23951,220,20.0,https://archiveofourown.org/works/22128985,"Alternate Universe - College/University, Alternate Universe - Sports, Alternate Universe - Stripper/Exotic Dancer, Basketball Player Jeon Jungkook, Dancer Kim Taehyung | V, Stripper Kim Taehyung | V, Childhood Friends, Enemies to Lovers, Mutual Pining, Sexual Tension, Kim Taehyung | V is a Brat, Fluff, Angst, Mentions of Cancer, Hurt/Comfort, Jeon Jungkook is Older Than Kim Taehyung | V, Homophobic Language, Drug Use (Dubious Consent), Top Jeon Jungkook, Bottom Kim Taehyung | V, Slut Shaming, Lingerie, Choking, Spanking, the smut is 90 percent banter 10 percent smut honestly, Sex under the influence (not between taekook), (can be seen as noncon because taehyung is inebriated please read with caution)"
21163574,When Night Comes,bts,hurt_comfort,22842,11,114886,10444,220,20.0,https://archiveofourown.org/works/21163574,"Romance, Drama, Fluff, Hurt/Comfort, Emotional Hurt/Comfort, Alternate Universe - Creatures & Monsters, Alternate Universe - Supernatural Elements, Alternate Universe - Magic, Mythical Beings & Creatures, Human Jeon Jungkook, everyone else is very not human, Magic, Polyamory, Falling In Love, Protective Bangtan Boys, Slow Burn, Slow Build, OT7, Sickfic, Violence, Blood and Injury, Post-Traumatic Stress Disorder - PTSD, Families of Choice"
48209086,Under the Blood Moon,bts,hurt_comfort,11382,4,48480,12120,80,20.0,https://archiveofourown.org/works/48209086,"Alpha/Beta/Omega Dynamics, Alpha Jeon Jungkook, Omega Park Jimin (BTS), Top Jeon Jungkook, Bottom Park Jimin (BTS), Pack Dynamics, Mating Rituals, Mating Bites, Dubious Consent, Violence, Enemies to Lovers, Angst, Explicit Sexual Content, Knotting, Fluff and Angst, Fluff and Smut, Mpreg, Scent Marking, mating hunt, Hurt/Comfort, Possessive Behavior, Possessive Jeon Jungkook, Jealousy, Submission, Biting, Jealous Jeon Jungkook, Crying, Traditional Pack Setting, Sexual Tension"
17844986,the universe has moved for us,bts,hurt_comfort,20235,1,30224,30224,20,20.0,https://archiveofourown.org/works/17844986,"Alpha/Beta/Omega Dynamics, Mpreg, Neighbors, Teacher Park Jimin (BTS), Fluff, Hurt/Comfort, Light Angst, Smut, Sexual Assault, Tattoos, Smoking, Courting Rituals, Confessions, Scenting, Massage, Pregnant Sex, Lactation Kink, Male Lactation, Rimming, Knotting, Dirty Talk, Multiple Orgasms, Masturbation, Minor Kim Namjoon | RM/Min Yoongi | Suga, Barebacking"
11618175,Petals and Ink,bts,hurt_comfort,21635,18,134374,7465,360,20.0,https://archiveofourown.org/works/11618175,"Florist Park Jimin, Tattoo Artist Min Yoongi | Suga, flower shop/tattoo AU, Neighbors, Slow Burn, Verbal Abuse, Bigotry & Prejudice, Fluff, Hurt/Comfort, Angst, Eventual Smut"
11114343,The Omega Revolution,bts,hurt_comfort,17445,16,157984,9874,320,20.0,https://archiveofourown.org/works/11114343,"Alternate Universe - Dystopia, Alpha/Beta/Omega Dynamics, Developing Relationship, Hurt/Comfort, Power Dynamics, Mating Cycles/In Heat, Scenting, Mpreg, Male Lactation, Breeding, Implied/Referenced Sexual Assault, Violence, Background Kim Namjoon/Jung Hoseok, Background Kim Taehyung/Kim Seokjin, Omega Park Jimin, Alpha Jeon Jungkook, Minor Character Death"
17010603,you love me better than i've known before,bts,hurt_comfort,11704,1,16868,16868,20,20.0,https://archiveofourown.org/works/17010603,"Alternate Universe - Werewolf, Alternate Universe - Fantasy, Magic, Hurt/Comfort, Scenting, Minor Violence, Blood, Fluff, Found Family, Minor Kim Namjoon | RM/Min Yoongi | Suga, blink and you miss it sechung, ioi members, Implied Sexual Content, Brief slut-shaming, Past Rape/Non-con, Alpha/Beta/Omega Dynamics, Serious Injuries"
14673273,A Home in You,bts,hurt_comfort,15426,12,116308,9692,240,20.0,https://archiveofourown.org/works/14673273,"yoonmin, Alpha/Beta/Omega Dynamics, Alternate Universe - Dystopia, Alternate Universe - Future, Near Future, Romance, Eventual Romance, Drama & Romance, Slow Burn, Slow Build, Slow Romance, Eventual Smut, Fluff, Fluff and Angst, Eventual mpreg, Implied/Referenced Rape/Non-con, Past Rape/Non-con, (nothing graphic) - Freeform, Past Trauma, Trust Issues, Blood and Violence, Weapon Violence, Escape, Hospitals, Medical Experimentation, Angst, Hurt and comfort, dark themes, Angst with a Happy Ending, Emotional Healing, Alpha Min Yoongi | Suga, Omega Park Jimin, Protective Min Yoongi | Suga, Damaged Jimin, Top Min Yoongi | Suga, Bottom Park Jimin, Mating Cycles/In Heat, Misunderstandings, Panic Attacks, Rimming, Anal Fingering, Anal Sex, Knotting, Love Confessions, Mpreg, Minor Character Death, Other Additional Tags to Be Added"
14833428,let the light in,bts,hurt_comfort,11165,6,66180,11030,120,20.0,https://archiveofourown.org/works/14833428,"Alternate Universe - Magic, Alternate Universe - Magical Realism, Developing Relationship, Hurt/Comfort, Angst, Slow Burn, Mute Min Yoongi | Suga, Friends to Lovers, Everyone is magical, and living in New York City, Families of Choice, so much magic, Queerplatonic Relationships, Alternate Universe - Modern with Magic, past emotional abuse, mentions of a past abusive relationship, Asexual Park Jimin, OT7 - Friendship - Freeform"
37953676,No Love Zone,bts,hurt_comfort,10204,23,249067,10829,452,19.7,https://archiveofourown.org/works/37953676,"Alternate Universe - Fantasy, Hybrids, Human Jeon Jungkook, Tiger Hybrid Kim Taehyung | V, Emotional Hurt/Comfort, Morally Ambiguous Character, Violence, Alternate Universe - Mob, Fluff and Angst, Abuse, Jeon Jungkook is Bad at Feelings, shape-shifting, Slow Burn, Hurt No Comfort, individual chapter warnings, Other Additional Tags to Be Added, Business Gangster Jungkook, Choking, Coercion, Emotional Manipulation, Betrayal, graphic description of violence, Heavy Angst, Kim Taehyung | V is Bad at Feelings, Derogatory Language, Guns & Knives, Toxic Characters, Toxic Relationships, Predator/Prey, Hurt Kim Taehyung | V, Hurt Jeon Jungkook, Unreliable Narrator, age gap, Heats, Sex Toys, Anal Fingering, Overstimulation, Multiple Orgasms"
16156838,"until the spring comes again, until the flowers bloom again (stay here a little longer)",bts,hurt_comfort,14584,20,141982,7099,396,19.8,https://archiveofourown.org/works/16156838,"Alternate Universe - Werewolf, Alpha/Beta/Omega Dynamics, Alpha Jeon Jungkook, Omega Park Jimin, Angst, Hurt/Comfort, Enemies to Friends to Lovers, Minor Character Death, Jeon Jungkook is Bad at Feelings, but Park Jimin is also Bad at Feelings, Smut, Anal Sex, Anal Fingering, Rimming, Dirty Talk, Multiple Orgasms, Overstimulation, Some Fluff"
10489182,The Jeon Pack,bts,hurt_comfort,16060,12,70537,5878,240,20.0,https://archiveofourown.org/works/10489182,"Alpha/Beta/Omega Dynamics, Pining, Top Jeon Jungkook, Bottom Park Jimin, Fluff, violance, Alternate Universe - Werewolf, Smut, Alpha Jeon Jungkook, Omega Park Jimin, Angst, Minor Character Death, Implied/Referenced Rape/Non-con, Mentions of Slavery, Mpreg, Misunderstandings, the implied non con isnt between jikook, Enemies to Lovers, (on jimin's side only), Murder, Jealousy, Hurt/Comfort"
28744248,Like Everything Glows,bts,hurt_comfort,16255,10,179851,17985,200,20.0,https://archiveofourown.org/works/28744248,"Aquatic Veterinarian Jungkook, Merman Jimin, Alternate Universe - Merpeople, Mythical Beings & Creatures, Strangers to Lovers, Slow Build, INCREDIBLY SLOW BURN, a hell of a lot of world building, Emotional Hurt/Comfort, Light Angst, Eventual Smut, Minor Violence, mildly graphic content, Jeon Jungkook is a Sweetheart, Jimin is a curious little thing, side hopekook that's so soft please trust me, side namgi, side taejin, Mating, Mating Bond, Soul Bond, marine biologist namjoon, Genius Min Yoongi | Suga, Aquarist Hoseok, taejin are mermen, look there's just a lot of marine aquatic shit going on here, suspend your beliefs for just a moment, this shit is both soft and self indulgent, Jungkook has no idea what to do with Jimin tbh, Jimin just wants to learn about humans, just trust me, Happy Ending, Additional Warnings In Author's Note, Tags Are Fun, bet you didn't see THAT one coming huh!"
29018217,Loving you is; Blue & Grey,bts,hurt_comfort,10309,13,113560,8735,260,20.0,https://archiveofourown.org/works/29018217,"Friends With Benefits, Unrequited Love, Explicit Sexual Content, Angst, Emotional Hurt/Comfort, Jealousy, Misunderstandings, Canon Compliant, One-Sided Attraction, Possessive Behavior, Bottom Kim Taehyung | V, Top Jeon Jungkook, Taekook and Yoonmin both are main couple, Slow Build, Fake/Pretend Relationship, Explicit Language, Miscommunication, Top Min Yoongi | Suga, Bottom Park Jimin (BTS), Dirty Talk, Oral Sex, Spanking, Kink Negotiation, Lace, Crossdressing, Angst with a Happy Ending"
33349960,Stories Above Concrete,bts,hurt_comfort,12438,8,100535,12567,160,20.0,https://archiveofourown.org/works/33349960,"Writer Park Jimin (BTS), Artist Jeon Jungkook, illustrator extraordinaire to be exact, Amnesia, Memory Loss, Social Anxiety, Anxiety Attacks, ok that looks like a lot but TRUST ME, Strangers to Lovers, Emotional Hurt/Comfort, Slow Burn, Feelings Realization, Warm and Fuzzy Feelings, Explicit Sexual Content, Falling In Love, Happy Ending, there is a dog and you will like him more than the humans in this fic, yoonkook are platonically in love, You might want to bring Tissues, The Author Regrets Nothing"
12304674,maybe i'm fine with being by myself,bts,hurt_comfort,12480,12,88663,7389,226,18.8,https://archiveofourown.org/works/12304674,"Angst and Hurt/Comfort, Implied/Referenced Suicide, References to Depression, Alternate Universe - High School, Jungkook's kinda an asshole at first, But he just wants to protect Tae, This fic gets pretty heavy, Still quite a bit of fluff, Slow(ish) Burn, Whipped!Jungkook, Physical Abuse, Emotional/Psychological Abuse, Self-Harm, Eating Disorders, Angst with a Happy Ending"
12297168,Up We Go,bts,hurt_comfort,16094,12,100509,8376,240,20.0,https://archiveofourown.org/works/12297168,"Romance, Angst, Angst with a Happy Ending, Magic, Witches, Witchcraft, Alternate Universe - Fantasy, Alternate Universe - Modern with Magic, Alternate Universe - Witchcraft, References to Depression, Anxiety, Implied/Referenced Character Death, Polyamory, Hurt/Comfort, Slow Build, Slow Burn, Families of Choice, Grief/Mourning, Depression"
13249167,Blood & Chocolate,bts,slow_burn,9370,2,35883,17942,40,20.0,https://archiveofourown.org/works/13249167,"Mafia AU, Alternate Universe - Canon Divergence, alternative universe, Prostitute Park Jimin, Fluff, Fluff and Angst, Angst, Sex Work, Prostitution, Lapdance, Teasing, Overstimulation, Hand Jobs, Orgasm Delay/Denial, Begging, Top Jeon Jungkook, Bottom Park Jimin, Implied/Referenced Abuse, Dirty Talk, Humiliation Kink, Strength Kink, Competitive Jikook, Sexual Harassment, Physical Abuse, Food Play, Nipple Play, Pet Names, Grinding, Dry Humping, Aftercare, breath play, Unresolved Sexual Tension, Slow Burn, Slow Build, Minor Character Death, Attempted Rape/Non-Con, Rimming, Blow Jobs, Anal Sex, Multiple Orgasms, Biting, Anal Fingering, Wall Sex, Implied/Referenced Rape/Non-con, Porn With Plot"
11071215,Unfamiliars,bts,slow_burn,8226,8,27239,3405,152,19.0,https://archiveofourown.org/works/11071215,"Alternate Universe - Magic, Alternate Universe - Shapeshifters, Cat Hybrid Min Yoongi | Suga, except he's a literal cat lol, Fluff, Slow Burn, Pining, Witch Kim Seokjin | Jin, Magical Realism, why is this so hard to tag, Other Additional Tags to Be Added, Jeon Jungkook is a Sweetheart, Meet-Cute, Loneliness, Swearing, Light Angst, slight mention of a hurt puppy leg but everyone is fine and happy!!!, Sad Jung Hoseok | J-Hope, depression probably, Fluff and Hurt/Comfort, Magical Accidents, Hybrids, Eventual Smut, Eventual Romance, Fluff and Smut, Cats, so much kissing honestly"
12195234,Promises to Keep (and Miles to Go Before We Sleep),bts,slow_burn,8892,1,31955,31955,20,20.0,https://archiveofourown.org/works/12195234,"Alpha/Beta/Omega Dynamics, Alternate Universe - Werewolf, Alpha Jeon Jungkook, Misunderstandings, Slow Burn, Sexual Tension, Anal Fingering, Blow Jobs, Come Marking, Fluff and Smut, Claiming Bites, Knotting, Top Jeon Jungkook, Bottom Kim Taehyung | V"
10933323,Soulmates,bts,slow_burn,11327,15,59060,3937,189,12.6,https://archiveofourown.org/works/10933323,"Alpha/Beta/Omega Dynamics, Alpha Jeon Jungkook, Omega Kim Taehyung | V, Soulmates, Past Rape/Non-con, singer!Jungkook, student!taehyung, platonic taegi, Slow Burn, Non-Consensual Drug Use, Pining, Imprinting, Explicit Sexual Content, Scents, Taehyung over-thinks everything, Jeon Jungkook is a Little Shit, but he's also confused, Angst, Overcoming Trauma"
12952950,All Your Glory,bts,slow_burn,9600,11,105178,9562,214,19.5,https://archiveofourown.org/works/12952950,"Sons of CEO's, Rivalry, Sexual Tension, Hate Sex, Forbidden Love, Enemies to Lovers, Lingerie, Pretentious, Rich - Freeform, People, Angst with a Happy Ending, Homophobic Language, Fathers Suck In This Fic, Slow Burn, Corruption, Yoonseok Are Boyfriends"
